date,team,elo
2024-01-20,TOR,1505
2024-01-21,TOR,1516
2024-01-24,TOR,1527
2024-01-27,TOR,1540
2024-02-05,TOR,1526
2024-02-07,TOR,1537
2024-02-10,TOR,1526
2024-02-13,TOR,1535
2024-02-15,TOR,1543
2024-02-17,TOR,1548
2024-02-19,TOR,1558
2024-02-21,TOR,1565
2024-02-22,TOR,1576
2024-02-24,TOR,1587
2024-02-27,TOR,1574
2024-02-29,TOR,1578
2024-03-02,TOR,1588
2024-03-04,TOR,1576
2024-03-06,TOR,1583
2024-03-07,TOR,1573
2024-03-09,TOR,1579
2024-03-14,TOR,1588
2024-03-16,TOR,1577
2024-03-19,TOR,1565
2024-03-20,TOR,1574
2024-03-23,TOR,1584
2024-03-24,TOR,1576
2024-03-26,TOR,1562
2024-03-28,TOR,1570
2024-03-30,TOR,1579
2024-04-01,TOR,1589
2024-04-03,TOR,1577
2024-04-06,TOR,1584
2024-04-08,TOR,1590
2024-04-09,TOR,1598
2024-04-11,TOR,1583
2024-04-13,TOR,1569
2024-04-16,TOR,1561
2024-04-17,TOR,1551
2024-04-20,TOR,1542
2021-02-01,VAN,1491
2021-02-02,VAN,1483
2021-02-04,VAN,1474
2021-02-06,VAN,1466
2021-02-08,VAN,1458
2021-02-11,VAN,1449
2021-02-13,VAN,1460
2021-02-15,VAN,1450
2021-02-17,VAN,1463
2021-02-19,VAN,1453
2021-02-21,VAN,1444
2021-02-23,VAN,1436
2021-02-25,VAN,1428
2021-03-01,VAN,1442
2021-03-02,VAN,1435
2021-03-04,VAN,1448
2021-03-06,VAN,1460
2021-03-08,VAN,1469
2021-03-10,VAN,1458
2021-03-13,VAN,1470
2021-03-15,VAN,1481
2021-03-17,VAN,1491
2021-03-19,VAN,1501
2021-03-20,VAN,1491
2021-03-22,VAN,1481
2021-03-24,VAN,1471
2021-04-18,VAN,1482
2021-04-20,VAN,1492
2021-04-22,VAN,1480
2021-04-24,VAN,1489
2021-04-26,VAN,1479
2021-04-28,VAN,1470
2021-04-29,VAN,1463
2021-05-01,VAN,1457
2021-05-03,VAN,1449
2021-05-04,VAN,1442
2021-05-06,VAN,1457
2021-05-08,VAN,1451
2021-05-10,VAN,1463
2021-05-11,VAN,1454
2021-05-13,VAN,1446
2021-05-15,VAN,1461
2021-05-16,VAN,1451
2021-05-18,VAN,1461
2021-05-19,VAN,1453
2021-10-13,VAN,1446
2021-10-15,VAN,1457
2021-10-16,VAN,1447
2021-10-19,VAN,1437
2021-10-21,VAN,1448
2021-10-23,VAN,1460
2021-10-26,VAN,1452
2021-10-28,VAN,1441
2021-10-30,VAN,1433
2021-11-02,VAN,1445
2021-11-05,VAN,1437
2021-11-07,VAN,1447
2021-11-09,VAN,1435
2021-11-11,VAN,1430
2021-11-13,VAN,1425
2021-11-14,VAN,1417
2021-11-17,VAN,1411
2021-11-19,VAN,1423
2021-11-21,VAN,1412
2021-11-24,VAN,1406
2021-11-26,VAN,1399
2021-11-28,VAN,1394
2021-11-29,VAN,1406
2021-12-01,VAN,1417
2021-12-04,VAN,1409
2021-12-06,VAN,1419
2021-12-08,VAN,1432
2021-12-10,VAN,1443
2021-12-12,VAN,1456
2021-12-14,VAN,1465
2021-12-16,VAN,1476
2021-12-29,VAN,1487
2021-12-30,VAN,1477
2022-01-01,VAN,1486
2022-01-11,VAN,1480
2022-01-13,VAN,1474
2022-01-15,VAN,1468
2022-01-16,VAN,1481
2022-01-18,VAN,1494
2022-01-21,VAN,1486
2022-01-23,VAN,1477
2022-01-25,VAN,1466
2022-01-27,VAN,1477
2022-01-29,VAN,1469
2022-01-31,VAN,1479
2022-02-01,VAN,1472
2022-02-08,VAN,1478
2022-02-09,VAN,1467
2022-02-12,VAN,1480
2022-02-17,VAN,1490
2022-02-19,VAN,1478
2022-02-21,VAN,1485
2022-02-24,VAN,1497
2022-02-27,VAN,1510
2022-02-28,VAN,1498
2022-03-03,VAN,1508
2022-03-05,VAN,1521
2022-03-09,VAN,1527
2022-03-11,VAN,1515
2022-03-13,VAN,1506
2022-03-15,VAN,1513
2022-03-17,VAN,1499
2022-03-19,VAN,1490
2022-03-20,VAN,1476
2022-03-23,VAN,1492
2022-03-24,VAN,1485
2022-03-26,VAN,1498
2022-03-28,VAN,1489
2022-03-30,VAN,1478
2022-04-03,VAN,1469
2022-04-06,VAN,1482
2022-04-07,VAN,1491
2022-04-09,VAN,1498
2022-04-12,VAN,1508
2022-04-14,VAN,1514
2022-04-18,VAN,1524
2022-04-19,VAN,1510
2022-04-21,VAN,1503
2022-04-23,VAN,1496
2022-04-26,VAN,1503
2022-04-28,VAN,1513
2022-04-29,VAN,1506
2022-10-12,VAN,1499
2022-10-15,VAN,1486
2022-10-17,VAN,1478
2022-10-18,VAN,1467
2022-10-20,VAN,1461
2022-10-22,VAN,1451
2022-10-24,VAN,1444
2022-10-27,VAN,1454
2022-10-28,VAN,1465
2022-11-01,VAN,1452
2022-11-03,VAN,1459
2022-11-05,VAN,1448
2022-11-08,VAN,1459
2022-11-09,VAN,1448
2022-11-12,VAN,1442
2022-11-13,VAN,1438
2022-11-15,VAN,1450
2022-11-18,VAN,1462
2022-11-21,VAN,1454
2022-11-23,VAN,1470
2022-11-26,VAN,1483
2022-11-27,VAN,1491
2022-11-29,VAN,1480
2022-12-01,VAN,1470
2022-12-03,VAN,1477
2022-12-05,VAN,1484
2022-12-07,VAN,1491
2022-12-10,VAN,1481
2022-12-14,VAN,1492
2022-12-17,VAN,1483
2022-12-19,VAN,1474
2022-12-22,VAN,1484
2022-12-23,VAN,1497
2022-12-27,VAN,1502
2022-12-29,VAN,1494
2022-12-31,VAN,1485
2023-01-03,VAN,1475
2023-01-05,VAN,1487
2023-01-08,VAN,1480
2023-01-10,VAN,1472
2023-01-12,VAN,1467
2023-01-14,VAN,1459
2023-01-15,VAN,1474
2023-01-18,VAN,1468
2023-01-20,VAN,1460
2023-01-21,VAN,1452
2023-01-24,VAN,1459
2023-01-25,VAN,1452
2023-01-27,VAN,1459
2023-02-06,VAN,1452
2023-02-08,VAN,1446
2023-02-09,VAN,1458
2023-02-11,VAN,1448
2023-02-13,VAN,1437
2023-02-15,VAN,1430
2023-02-18,VAN,1438
2023-02-21,VAN,1431
2023-02-23,VAN,1444
2023-02-25,VAN,1439
2023-02-27,VAN,1452
2023-03-02,VAN,1444
2023-03-04,VAN,1457
2023-03-06,VAN,1468
2023-03-08,VAN,1475
2023-03-11,VAN,1486
2023-03-14,VAN,1496
2023-03-16,VAN,1485
2023-03-18,VAN,1498
2023-03-19,VAN,1506
2023-03-21,VAN,1497
2023-03-23,VAN,1501
2023-03-25,VAN,1513
2023-03-26,VAN,1520
2023-03-28,VAN,1509
2023-03-31,VAN,1497
2023-04-02,VAN,1488
2023-04-04,VAN,1478
2023-04-06,VAN,1484
2023-04-08,VAN,1493
2023-04-10,VAN,1486
2023-04-11,VAN,1492
2023-04-13,VAN,1500
2023-10-11,VAN,1512
2023-10-14,VAN,1526
2023-10-17,VAN,1514
2023-10-19,VAN,1504
2023-10-21,VAN,1518
2023-10-24,VAN,1529
2023-10-27,VAN,1536
2023-10-28,VAN,1526
2023-10-31,VAN,1535
2023-11-02,VAN,1539
2023-11-04,VAN,1550
2023-11-06,VAN,1559
2023-11-09,VAN,1568
2023-11-11,VAN,1559
2023-11-12,VAN,1566
2023-11-15,VAN,1572
2023-11-16,VAN,1560
2023-11-18,VAN,1547
2023-11-20,VAN,1550
2023-11-22,VAN,1542
2023-11-24,VAN,1552
2023-11-25,VAN,1536
2023-11-28,VAN,1541
2023-11-30,VAN,1532
2023-12-02,VAN,1542
2023-12-05,VAN,1530
2023-12-07,VAN,1538
2023-12-09,VAN,1547
2023-12-12,VAN,1554
2023-12-14,VAN,1564
2023-12-16,VAN,1553
2023-12-17,VAN,1559
2023-12-19,VAN,1570
2023-12-21,VAN,1561
2023-12-23,VAN,1565
2023-12-28,VAN,1552
2024-01-02,VAN,1559
2024-01-04,VAN,1548
2024-01-06,VAN,1559
2024-01-08,VAN,1571
2024-01-09,VAN,1580
2024-01-11,VAN,1589
2024-01-13,VAN,1597
2024-01-15,VAN,1582
2024-01-18,VAN,1588
2024-01-20,VAN,1595
2024-01-22,VAN,1599
2024-01-24,VAN,1585
2024-01-27,VAN,1589
2024-02-06,VAN,1600
2024-02-08,VAN,1591
2024-02-10,VAN,1579
2024-02-11,VAN,1586
2024-02-13,VAN,1590
2024-02-15,VAN,1597
2024-02-17,VAN,1585
2024-02-19,VAN,1574
2024-02-20,VAN,1565
2024-02-22,VAN,1553
2024-02-24,VAN,1562
2024-02-27,VAN,1549
2024-02-29,VAN,1536
2024-03-03,VAN,1543
2024-03-05,VAN,1553
2024-03-07,VAN,1563
2024-03-09,VAN,1573
2024-03-13,VAN,1562
2024-03-16,VAN,1549
2024-03-19,VAN,1557
2024-03-21,VAN,1562
2024-03-23,VAN,1570
2024-03-25,VAN,1558
2024-03-28,VAN,1548
2024-03-31,VAN,1552
2024-04-02,VAN,1543
2024-04-03,VAN,1551
2024-04-06,VAN,1541
2024-04-08,VAN,1550
2024-04-10,VAN,1536
2024-04-13,VAN,1549
2024-04-16,VAN,1556
2024-04-18,VAN,1548
2021-02-05,VGK,1509
2021-02-07,VGK,1517
2021-02-09,VGK,1525
2021-02-11,VGK,1513
2021-02-13,VGK,1524
2021-02-14,VGK,1532
2021-02-16,VGK,1520
2021-02-20,VGK,1511
2021-02-22,VGK,1522
2021-02-27,VGK,1531
2021-03-01,VGK,1541
2021-03-03,VGK,1550
2021-03-05,VGK,1559
2021-03-06,VGK,1567
2021-03-08,VGK,1557
2021-03-10,VGK,1547
2021-03-12,VGK,1557
2021-03-13,VGK,1566
2021-03-15,VGK,1573
2021-03-17,VGK,1580
2021-03-19,VGK,1588
2021-03-21,VGK,1576
2021-03-22,VGK,1583
2021-03-25,VGK,1573
2021-03-27,VGK,1584
2021-03-29,VGK,1590
2021-03-31,VGK,1576
2021-04-01,VGK,1564
2021-04-03,VGK,1553
2021-04-05,VGK,1561
2021-04-07,VGK,1548
2021-04-09,VGK,1556
2021-04-11,VGK,1563
2021-04-12,VGK,1571
2021-04-14,VGK,1579
2021-04-16,VGK,1586
2021-04-18,VGK,1592
2021-04-19,VGK,1597
2021-04-21,VGK,1602
2021-04-24,VGK,1608
2021-04-28,VGK,1616
2021-04-30,VGK,1603
2021-05-01,VGK,1610
2021-05-03,VGK,1600
2021-05-05,VGK,1611
2021-05-07,VGK,1617
2021-05-08,VGK,1622
2021-05-10,VGK,1610
2021-05-12,VGK,1616
2021-05-16,VGK,1603
2021-05-18,VGK,1611
2021-05-20,VGK,1621
2021-05-22,VGK,1630
2021-05-24,VGK,1617
2021-05-26,VGK,1606
2021-05-28,VGK,1614
2021-05-30,VGK,1606
2021-06-02,VGK,1598
2021-06-04,VGK,1609
2021-06-06,VGK,1619
2021-06-08,VGK,1630
2021-06-10,VGK,1639
2021-06-14,VGK,1645
2021-06-16,VGK,1631
2021-06-18,VGK,1619
2021-06-20,VGK,1628
2021-06-22,VGK,1614
2021-06-24,VGK,1603
2021-10-12,VGK,1609
2021-10-14,VGK,1595
2021-10-20,VGK,1582
2021-10-22,VGK,1570
2021-10-24,VGK,1559
2021-10-26,VGK,1571
2021-10-27,VGK,1579
2021-10-29,VGK,1583
2021-11-02,VGK,1572
2021-11-04,VGK,1580
2021-11-06,VGK,1588
2021-11-07,VGK,1575
2021-11-09,VGK,1581
2021-11-11,VGK,1590
2021-11-13,VGK,1595
2021-11-16,VGK,1584
2021-11-18,VGK,1589
2021-11-20,VGK,1595
2021-11-22,VGK,1583
2021-11-24,VGK,1593
2021-11-27,VGK,1581
2021-12-01,VGK,1569
2021-12-03,VGK,1575
2021-12-05,VGK,1583
2021-12-08,VGK,1590
2021-12-10,VGK,1575
2021-12-12,VGK,1585
2021-12-14,VGK,1595
2021-12-16,VGK,1601
2021-12-17,VGK,1611
2021-12-19,VGK,1618
2021-12-21,VGK,1607
2021-12-28,VGK,1614
2021-12-31,VGK,1619
2022-01-02,VGK,1604
2022-01-04,VGK,1592
2022-01-06,VGK,1601
2022-01-08,VGK,1585
2022-01-11,VGK,1574
2022-01-17,VGK,1563
2022-01-20,VGK,1567
2022-01-24,VGK,1577
2022-01-25,VGK,1569
2022-01-27,VGK,1561
2022-01-29,VGK,1574
2022-02-01,VGK,1578
2022-02-08,VGK,1587
2022-02-09,VGK,1576
2022-02-16,VGK,1567
2022-02-18,VGK,1554
2022-02-20,VGK,1562
2022-02-25,VGK,1548
2022-02-26,VGK,1540
2022-03-01,VGK,1546
2022-03-03,VGK,1536
2022-03-04,VGK,1545
2022-03-06,VGK,1551
2022-03-08,VGK,1537
2022-03-10,VGK,1523
2022-03-11,VGK,1515
2022-03-13,VGK,1505
2022-03-15,VGK,1495
2022-03-17,VGK,1508
2022-03-19,VGK,1518
2022-03-21,VGK,1510
2022-03-22,VGK,1500
2022-03-24,VGK,1510
2022-03-26,VGK,1517
2022-03-30,VGK,1525
2022-04-01,VGK,1532
2022-04-03,VGK,1541
2022-04-06,VGK,1528
2022-04-09,VGK,1534
2022-04-12,VGK,1524
2022-04-14,VGK,1537
2022-04-16,VGK,1529
2022-04-18,VGK,1514
2022-04-20,VGK,1525
2022-04-24,VGK,1511
2022-04-26,VGK,1502
2022-04-27,VGK,1489
2022-04-29,VGK,1503
2022-10-11,VGK,1515
2022-10-13,VGK,1520
2022-10-15,VGK,1528
2022-10-18,VGK,1520
2022-10-20,VGK,1529
2022-10-22,VGK,1522
2022-10-24,VGK,1533
2022-10-25,VGK,1539
2022-10-28,VGK,1543
2022-10-30,VGK,1552
2022-11-01,VGK,1562
2022-11-03,VGK,1570
2022-11-05,VGK,1576
2022-11-08,VGK,1587
2022-11-10,VGK,1595
2022-11-12,VGK,1582
2022-11-15,VGK,1566
2022-11-17,VGK,1571
2022-11-19,VGK,1562
2022-11-21,VGK,1570
2022-11-23,VGK,1575
2022-11-25,VGK,1561
2022-11-26,VGK,1548
2022-11-28,VGK,1555
2022-12-01,VGK,1545
2022-12-03,VGK,1553
2022-12-05,VGK,1567
2022-12-07,VGK,1554
2022-12-09,VGK,1558
2022-12-11,VGK,1550
2022-12-13,VGK,1562
2022-12-15,VGK,1567
2022-12-17,VGK,1554
2022-12-19,VGK,1541
2022-12-21,VGK,1546
2022-12-23,VGK,1555
2022-12-27,VGK,1545
2022-12-28,VGK,1530
2022-12-31,VGK,1537
2023-01-02,VGK,1549
2023-01-05,VGK,1557
2023-01-07,VGK,1545
2023-01-12,VGK,1553
2023-01-14,VGK,1541
2023-01-16,VGK,1530
2023-01-19,VGK,1516
2023-01-21,VGK,1525
2023-01-22,VGK,1511
2023-01-24,VGK,1503
2023-01-27,VGK,1496
2023-01-28,VGK,1486
2023-02-07,VGK,1498
2023-02-09,VGK,1510
2023-02-12,VGK,1515
2023-02-16,VGK,1520
2023-02-18,VGK,1532
2023-02-21,VGK,1519
2023-02-23,VGK,1527
2023-02-25,VGK,1515
2023-02-27,VGK,1509
2023-03-01,VGK,1522
2023-03-03,VGK,1532
2023-03-05,VGK,1538
2023-03-07,VGK,1529
2023-03-09,VGK,1541
2023-03-11,VGK,1555
2023-03-12,VGK,1563
2023-03-14,VGK,1569
2023-03-16,VGK,1555
2023-03-19,VGK,1559
2023-03-21,VGK,1568
2023-03-23,VGK,1576
2023-03-25,VGK,1587
2023-03-28,VGK,1576
2023-03-30,VGK,1560
2023-04-01,VGK,1570
2023-04-03,VGK,1581
2023-04-04,VGK,1570
2023-04-06,VGK,1579
2023-04-08,VGK,1569
2023-04-11,VGK,1577
2023-04-13,VGK,1587
2023-04-18,VGK,1574
2023-04-20,VGK,1582
2023-04-22,VGK,1591
2023-04-24,VGK,1600
2023-04-27,VGK,1606
2023-05-03,VGK,1616
2023-05-06,VGK,1605
2023-05-08,VGK,1617
2023-05-10,VGK,1608
2023-05-12,VGK,1618
2023-05-14,VGK,1629
2023-05-19,VGK,1637
2023-05-21,VGK,1644
2023-05-23,VGK,1653
2023-05-25,VGK,1641
2023-05-27,VGK,1628
2023-05-29,VGK,1638
2023-06-03,VGK,1647
2023-06-05,VGK,1656
2023-06-08,VGK,1646
2023-06-10,VGK,1657
2023-06-13,VGK,1665
2023-10-10,VGK,1671
2023-10-12,VGK,1674
2023-10-14,VGK,1676
2023-10-17,VGK,1682
2023-10-19,VGK,1688
2023-10-21,VGK,1691
2023-10-24,VGK,1694
2023-10-27,VGK,1676
2023-10-28,VGK,1684
2023-10-30,VGK,1687
2023-11-02,VGK,1691
2023-11-04,VGK,1698
2023-11-05,VGK,1681
2023-11-08,VGK,1667
2023-11-10,VGK,1669
2023-11-14,VGK,1654
2023-11-16,VGK,1659
2023-11-18,VGK,1644
2023-11-19,VGK,1630
2023-11-22,VGK,1640
2023-11-25,VGK,1623
2023-11-27,VGK,1610
2023-11-28,VGK,1599
2023-11-30,VGK,1608
2023-12-02,VGK,1613
2023-12-04,VGK,1598
2023-12-06,VGK,1606
2023-12-09,VGK,1616
2023-12-10,VGK,1619
2023-12-12,VGK,1624
2023-12-15,VGK,1609
2023-12-17,VGK,1614
2023-12-19,VGK,1603
2023-12-21,VGK,1591
2023-12-23,VGK,1581
2023-12-27,VGK,1566
2023-12-28,VGK,1575
2024-01-01,VGK,1563
2024-01-04,VGK,1553
2024-01-06,VGK,1560
2024-01-10,VGK,1552
2024-01-11,VGK,1562
2024-01-13,VGK,1549
2024-01-15,VGK,1558
2024-01-18,VGK,1567
2024-01-20,VGK,1574
2024-01-22,VGK,1563
2024-01-23,VGK,1571
2024-01-26,VGK,1581
2024-01-27,VGK,1570
2024-02-06,VGK,1581
2024-02-08,VGK,1588
2024-02-12,VGK,1574
2024-02-17,VGK,1563
2024-02-19,VGK,1568
2024-02-20,VGK,1555
2024-02-22,VGK,1544
2024-02-24,VGK,1533
2024-02-27,VGK,1546
2024-02-29,VGK,1537
2024-03-02,VGK,1527
2024-03-04,VGK,1514
2024-03-07,VGK,1504
2024-03-09,VGK,1513
2024-03-12,VGK,1524
2024-03-14,VGK,1515
2024-03-17,VGK,1523
2024-03-19,VGK,1513
2024-03-21,VGK,1521
2024-03-23,VGK,1526
2024-03-25,VGK,1537
2024-03-26,VGK,1530
2024-03-28,VGK,1542
2024-03-30,VGK,1552
2024-04-02,VGK,1561
2024-04-05,VGK,1548
2024-04-08,VGK,1539
2024-04-10,VGK,1532
2024-04-12,VGK,1540
2024-04-14,VGK,1550
2024-04-16,VGK,1554
2024-04-18,VGK,1538
2021-02-01,WPG,1489
2021-02-02,WPG,1499
2021-02-04,WPG,1508
2021-02-09,WPG,1499
2021-02-11,WPG,1507
2021-02-13,WPG,1495
2021-02-15,WPG,1507
2021-02-17,WPG,1499
2021-02-19,WPG,1509
2021-02-21,WPG,1518
2021-02-25,WPG,1526
2021-02-27,WPG,1533
2021-03-01,WPG,1519
2021-03-02,WPG,1526
2021-03-04,WPG,1535
2021-03-06,WPG,1524
2021-03-09,WPG,1536
2021-03-11,WPG,1527
2021-03-13,WPG,1538
2021-03-15,WPG,1525
2021-03-17,WPG,1533
2021-03-18,WPG,1524
2021-03-20,WPG,1516
2021-03-22,WPG,1526
2021-03-24,WPG,1536
2021-03-26,WPG,1545
2021-03-27,WPG,1534
2021-03-29,WPG,1543
2021-03-31,WPG,1531
2021-04-02,WPG,1520
2021-04-05,WPG,1527
2021-04-08,WPG,1537
2021-04-10,WPG,1546
2021-04-12,WPG,1534
2021-04-14,WPG,1542
2021-04-15,WPG,1553
2021-04-17,WPG,1542
2021-04-22,WPG,1530
2021-04-24,WPG,1519
2021-04-26,WPG,1509
2021-04-28,WPG,1500
2021-04-30,WPG,1490
2021-05-03,WPG,1481
2021-05-05,WPG,1492
2021-05-08,WPG,1481
2021-05-10,WPG,1469
2021-05-11,WPG,1478
2021-05-14,WPG,1489
2021-05-19,WPG,1502
2021-05-21,WPG,1515
2021-05-23,WPG,1525
2021-05-24,WPG,1534
2021-06-02,WPG,1521
2021-06-04,WPG,1509
2021-06-06,WPG,1500
2021-06-07,WPG,1491
2021-10-13,WPG,1479
2021-10-16,WPG,1468
2021-10-19,WPG,1462
2021-10-21,WPG,1470
2021-10-23,WPG,1480
2021-10-26,WPG,1489
2021-10-28,WPG,1498
2021-10-30,WPG,1487
2021-11-02,WPG,1495
2021-11-05,WPG,1502
2021-11-06,WPG,1493
2021-11-09,WPG,1483
2021-11-11,WPG,1491
2021-11-13,WPG,1499
2021-11-16,WPG,1510
2021-11-18,WPG,1503
2021-11-19,WPG,1491
2021-11-22,WPG,1481
2021-11-24,WPG,1471
2021-11-26,WPG,1465
2021-11-27,WPG,1478
2021-11-29,WPG,1465
2021-12-03,WPG,1473
2021-12-05,WPG,1485
2021-12-07,WPG,1476
2021-12-09,WPG,1487
2021-12-10,WPG,1476
2021-12-14,WPG,1462
2021-12-17,WPG,1453
2021-12-19,WPG,1464
2022-01-02,WPG,1479
2022-01-04,WPG,1487
2022-01-06,WPG,1482
2022-01-13,WPG,1492
2022-01-18,WPG,1484
2022-01-20,WPG,1477
2022-01-22,WPG,1471
2022-01-23,WPG,1465
2022-01-25,WPG,1458
2022-01-27,WPG,1447
2022-01-29,WPG,1461
2022-02-01,WPG,1449
2022-02-08,WPG,1463
2022-02-11,WPG,1456
2022-02-12,WPG,1470
2022-02-14,WPG,1458
2022-02-16,WPG,1471
2022-02-17,WPG,1479
2022-02-19,WPG,1469
2022-02-21,WPG,1463
2022-02-23,WPG,1456
2022-02-25,WPG,1452
2022-02-27,WPG,1461
2022-03-01,WPG,1468
2022-03-04,WPG,1459
2022-03-06,WPG,1451
2022-03-08,WPG,1465
2022-03-10,WPG,1475
2022-03-11,WPG,1466
2022-03-13,WPG,1479
2022-03-15,WPG,1489
2022-03-18,WPG,1481
2022-03-20,WPG,1490
2022-03-22,WPG,1500
2022-03-24,WPG,1486
2022-03-25,WPG,1495
2022-03-27,WPG,1502
2022-03-30,WPG,1511
2022-03-31,WPG,1504
2022-04-02,WPG,1493
2022-04-06,WPG,1479
2022-04-08,WPG,1473
2022-04-10,WPG,1482
2022-04-11,WPG,1490
2022-04-15,WPG,1485
2022-04-16,WPG,1478
2022-04-19,WPG,1472
2022-04-21,WPG,1465
2022-04-24,WPG,1479
2022-04-27,WPG,1485
2022-04-29,WPG,1497
2022-05-01,WPG,1504
2022-10-14,WPG,1516
2022-10-17,WPG,1508
2022-10-19,WPG,1524
2022-10-20,WPG,1515
2022-10-22,WPG,1506
2022-10-24,WPG,1518
2022-10-27,WPG,1529
2022-10-28,WPG,1536
2022-10-30,WPG,1527
2022-11-03,WPG,1533
2022-11-05,WPG,1539
2022-11-08,WPG,1548
2022-11-12,WPG,1538
2022-11-13,WPG,1547
2022-11-17,WPG,1551
2022-11-19,WPG,1539
2022-11-21,WPG,1549
2022-11-23,WPG,1540
2022-11-25,WPG,1551
2022-11-27,WPG,1557
2022-11-29,WPG,1569
2022-12-02,WPG,1554
2022-12-04,WPG,1558
2022-12-06,WPG,1567
2022-12-08,WPG,1577
2022-12-09,WPG,1582
2022-12-11,WPG,1569
2022-12-13,WPG,1557
2022-12-15,WPG,1564
2022-12-17,WPG,1573
2022-12-18,WPG,1561
2022-12-20,WPG,1567
2022-12-22,WPG,1561
2022-12-23,WPG,1551
2022-12-27,WPG,1541
2022-12-29,WPG,1549
2022-12-31,WPG,1560
2023-01-03,WPG,1567
2023-01-06,WPG,1578
2023-01-08,WPG,1585
2023-01-10,WPG,1571
2023-01-12,WPG,1580
2023-01-13,WPG,1590
2023-01-15,WPG,1594
2023-01-17,WPG,1580
2023-01-19,WPG,1571
2023-01-21,WPG,1579
2023-01-22,WPG,1586
2023-01-24,WPG,1574
2023-01-26,WPG,1561
2023-01-28,WPG,1546
2023-01-30,WPG,1554
2023-02-11,WPG,1559
2023-02-14,WPG,1567
2023-02-16,WPG,1552
2023-02-19,WPG,1543
2023-02-20,WPG,1556
2023-02-22,WPG,1545
2023-02-24,WPG,1535
2023-02-26,WPG,1522
2023-02-28,WPG,1511
2023-03-03,WPG,1502
2023-03-04,WPG,1512
2023-03-06,WPG,1496
2023-03-08,WPG,1487
2023-03-11,WPG,1500
2023-03-12,WPG,1512
2023-03-14,WPG,1506
2023-03-16,WPG,1499
2023-03-18,WPG,1510
2023-03-19,WPG,1499
2023-03-21,WPG,1506
2023-03-23,WPG,1513
2023-03-25,WPG,1506
2023-03-28,WPG,1491
2023-03-31,WPG,1499
2023-04-02,WPG,1510
2023-04-05,WPG,1498
2023-04-08,WPG,1508
2023-04-10,WPG,1512
2023-04-11,WPG,1525
2023-04-13,WPG,1518
2023-04-18,WPG,1531
2023-04-20,WPG,1523
2023-04-22,WPG,1514
2023-04-24,WPG,1505
2023-04-27,WPG,1499
2023-10-11,WPG,1489
2023-10-14,WPG,1501
2023-10-17,WPG,1491
2023-10-19,WPG,1485
2023-10-21,WPG,1499
2023-10-24,WPG,1507
2023-10-26,WPG,1517
2023-10-28,WPG,1505
2023-10-30,WPG,1496
2023-11-02,WPG,1492
2023-11-04,WPG,1500
2023-11-07,WPG,1510
2023-11-09,WPG,1519
2023-11-11,WPG,1510
2023-11-14,WPG,1520
2023-11-17,WPG,1529
2023-11-18,WPG,1535
2023-11-22,WPG,1545
2023-11-24,WPG,1558
2023-11-26,WPG,1548
2023-11-28,WPG,1538
2023-11-30,WPG,1527
2023-12-02,WPG,1532
2023-12-04,WPG,1542
2023-12-07,WPG,1554
2023-12-10,WPG,1559
2023-12-12,WPG,1545
2023-12-13,WPG,1557
2023-12-16,WPG,1567
2023-12-18,WPG,1552
2023-12-20,WPG,1558
2023-12-22,WPG,1569
2023-12-27,WPG,1554
2023-12-30,WPG,1562
2023-12-31,WPG,1572
2024-01-02,WPG,1579
2024-01-04,WPG,1583
2024-01-05,WPG,1588
2024-01-07,WPG,1595
2024-01-09,WPG,1599
2024-01-11,WPG,1602
2024-01-13,WPG,1588
2024-01-16,WPG,1594
2024-01-20,WPG,1601
2024-01-22,WPG,1592
2024-01-24,WPG,1581
2024-01-27,WPG,1568
2024-02-06,WPG,1557
2024-02-08,WPG,1546
2024-02-10,WPG,1553
2024-02-14,WPG,1557
2024-02-17,WPG,1569
2024-02-19,WPG,1557
2024-02-20,WPG,1565
2024-02-23,WPG,1570
2024-02-25,WPG,1575
2024-02-27,WPG,1582
2024-02-29,WPG,1572
2024-03-02,WPG,1584
2024-03-03,WPG,1593
2024-03-05,WPG,1580
2024-03-08,WPG,1589
2024-03-09,WPG,1579
2024-03-11,WPG,1585
2024-03-13,WPG,1573
2024-03-15,WPG,1577
2024-03-17,WPG,1583
2024-03-19,WPG,1595
2024-03-21,WPG,1582
2024-03-23,WPG,1569
2024-03-24,WPG,1558
2024-03-26,WPG,1548
2024-03-28,WPG,1536
2024-03-30,WPG,1523
2024-04-01,WPG,1532
2024-04-04,WPG,1539
2024-04-06,WPG,1549
2024-04-09,WPG,1561
2024-04-11,WPG,1573
2024-04-13,WPG,1584
2024-04-16,WPG,1589
2024-04-18,WPG,1597
2021-02-01,WSH,1489
2021-02-04,WSH,1481
2021-02-07,WSH,1470
2021-02-14,WSH,1462
2021-02-16,WSH,1474
2021-02-18,WSH,1483
2021-02-20,WSH,1472
2021-02-21,WSH,1482
2021-02-23,WSH,1472
2021-02-25,WSH,1482
2021-02-27,WSH,1494
2021-02-28,WSH,1505
2021-03-03,WSH,1517
2021-03-05,WSH,1508
2021-03-07,WSH,1519
2021-03-09,WSH,1527
2021-03-11,WSH,1537
2021-03-13,WSH,1547
2021-03-15,WSH,1554
2021-03-16,WSH,1564
2021-03-19,WSH,1571
2021-03-20,WSH,1558
2021-03-25,WSH,1565
2021-03-26,WSH,1571
2021-03-28,WSH,1578
